smiles,score
Cc1nc(C(=O)N2CC(CCNC(=O)CNS(=O)(=O)c3ccc(Br)cc3Cl)C2)cs1,-23.104635
COc1cccc2c1CCC2NC(=O)C(NS(=O)(=O)c1cccc2nsnc12)C(C)C,-21.52927
NC(=O)c1cc2cc(NC(=O)CNC(=O)c3ccc4ccccc4c3)ccc2o1,-31.976331
Cc1cccc(-c2ccccc2C(=O)NCC2CCCC2NC(=O)c2ccc(S(=O)(=O)NCC(N)=O)o2)c1,-38.344317
O=C(NCC1(NC(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)CCC1)c1ccc(-c2cc[nH]n2)cc1,-31.838704
CCOCCN(C)C(=O)Nc1ccnc(-c2cccc(C)n2)n1,-27.844379
O=C(Cn1cc(Cl)cn1)NCC1CC(n2cncn2)C1,-23.09928
O=C(Cc1c[nH][nH]c1=O)NC1CCCC1NC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1,-36.967886
O=C(NC1CCCC1NC(=O)c1c[nH]nc1-c1cccs1)c1ccc2noc(-c3ccccc3)c2c1,-36.426532
COc1ccc(C(=O)N2CCCC(C(=O)OCCOCCCc3cccc(C)n3)C2)c2ccccc12,-20.63116
O=C(NCC1(NC(=O)c2cc(-c3ccco3)on2)CCCC1)c1cccc(-c2ccco2)c1,-34.7849
NS(=O)(=O)c1ccc(C(=O)NCC(=O)NC2(CNC(=O)c3cc4cc(S(N)(=O)=O)sc4s3)CC2)cc1,-31.081841
NS(=O)(=O)c1cc2sc(C(=O)NC3(CNC(=O)c4ccc(C(=O)Nc5ccccc5)cc4)CC3)cc2s1,-38.461301
CS(=O)(=O)Nc1cc2ccccc2cc1C(=O)NCC(NC(=O)c1ccc(S(=O)(=O)NCC(N)=O)o1)C1CC1,-36.836775
O=C(NCc1nccn1CCc1ccccc1)C(=O)NC(Cn1ccnc1)c1ccccc1,-30.73515
O=C(CNS(=O)(=O)c1ccccc1C(F)(F)F)NCC(NC(=O)c1ccc(=O)n(-c2ccccc2)n1)C1CC1,-27.269279
COc1ccc(C(=O)CCC(=O)NCc2cccc(-c3cccnc3)c2)cc1F,-23.700656
O=C(CNC(=O)NCc1ccco1)NCC(NC(=O)c1nc2ccccc2[nH]c1=O)C1CC1,-31.586249
CC(=O)NCCSCC(=O)c1csnn1,-19.548818
